ParticipantID,BatteryChargeStartMonth,BatteryChargeStartDay,BatteryChargeStartHour,BatteryChargeStopMonth,BatteryChargeStopDay,BatteryChargeStopHour,ChargingTime(min),Starting_SoC,Ending_SoC,SoC_Diff
ST1010,3,29,16,3,29,19,198.0,0.58,1.0,0.42
ST1010,3,30,17,3,30,18,89.0,0.42,0.67,0.25
ST1010,3,30,18,3,30,22,209.0,0.67,1.0,0.33
ST1010,3,31,12,3,31,15,161.0,0.33,0.75,0.42
ST1010,4,1,16,4,1,21,277.0,0.42,1.0,0.58
ST1010,4,2,14,4,2,16,93.0,0.33,0.58,0.25
ST1010,4,2,17,4,2,22,355.0,0.5,1.0,0.5
ST1010,4,3,16,4,3,22,350.0,0.5,1.0,0.5
ST1010,4,13,18,4,13,22,236.0,0.75,1.0,0.25
ST1010,4,14,16,4,14,21,266.0,0.67,1.0,0.33
ST1010,4,15,5,4,15,5,18.0,1.0,1.0,0.0
ST1010,4,15,22,4,16,3,243.0,0.75,1.0,0.25
ST1010,4,16,19,4,17,2,391.0,0.33,1.0,0.67
ST1010,4,21,10,4,21,15,308.0,0.58,1.0,0.42
ST1010,4,21,19,4,22,2,383.0,0.33,1.0,0.67
ST1010,4,22,17,4,22,18,54.0,0.33,0.5,0.17
ST1010,4,22,20,4,23,3,420.0,0.25,1.0,0.75
ST1010,4,23,19,4,24,2,396.0,0.25,1.0,0.75
ST1010,4,24,21,4,25,3,358.0,0.42,1.0,0.58
ST1010,4,25,13,4,25,17,229.0,0.42,1.0,0.58
ST1010,4,25,22,4,26,3,328.0,0.58,1.0,0.42
ST1010,4,26,13,4,26,16,205.0,0.75,1.0,0.25
ST1010,4,27,15,4,27,20,323.0,0.42,1.0,0.58
ST1010,4,28,16,4,28,22,339.0,0.5,1.0,0.5
ST1010,4,29,16,4,29,21,282.0,0.42,1.0,0.58
ST1010,4,30,19,5,1,1,316.0,0.33,1.0,0.67
ST1010,5,1,17,5,1,23,374.0,0.42,1.0,0.58
ST1010,5,5,19,5,6,0,299.0,0.67,1.0,0.33
ST1010,5,6,17,5,6,21,263.0,0.5,1.0,0.5
ST1010,5,7,17,5,7,21,253.0,0.42,1.0,0.58
ST1010,5,7,21,5,7,23,114.0,1.0,1.0,0.0
ST1010,5,8,18,5,9,0,328.0,0.5,1.0,0.5
ST1010,5,10,8,5,10,14,332.0,0.5,1.0,0.5
ST1010,5,10,23,5,11,5,336.0,0.42,1.0,0.58
ST1010,5,11,18,5,11,21,139.0,0.92,1.0,0.08
ST1010,5,12,16,5,12,22,357.0,0.42,1.0,0.58
ST1010,5,13,16,5,13,18,116.0,0.42,0.75,0.33
ST1010,5,13,19,5,14,0,276.0,0.67,1.0,0.33
ST1010,5,14,17,5,14,21,267.0,0.5,1.0,0.5
ST1010,5,15,21,5,16,2,293.0,0.42,1.0,0.58
ST1010,5,16,5,5,16,5,40.0,1.0,1.0,0.0
ST1010,5,18,13,5,18,13,5.0,0.58,0.58,0.0
ST1010,5,18,13,5,18,17,240.0,0.5,1.0,0.5
ST1010,5,19,16,5,19,17,50.0,0.5,0.58,0.08
ST1010,5,19,18,5,19,22,231.0,0.58,1.0,0.42
ST1010,5,20,16,5,20,21,254.0,0.5,1.0,0.5
ST1010,5,21,18,5,21,21,213.0,0.58,1.0,0.42
ST1010,5,24,16,5,24,17,80.0,0.67,0.75,0.08
ST1010,5,24,22,5,25,6,531.0,0.42,1.0,0.58
ST1010,5,26,11,5,26,12,53.0,0.17,0.25,0.08
ST1010,5,26,16,5,26,23,379.0,0.25,1.0,0.75
ST1010,5,27,18,5,28,1,414.0,0.33,1.0,0.67
ST1010,5,28,17,5,28,23,379.0,0.42,1.0,0.58
ST1010,5,29,20,5,30,1,332.0,0.5,1.0,0.5
ST1010,5,30,19,5,31,1,366.0,0.42,1.0,0.58
ST1010,6,1,15,6,1,19,245.0,0.5,1.0,0.5
ST1010,6,2,17,6,2,20,152.0,0.83,1.0,0.17
ST1010,6,3,18,6,3,19,41.0,0.67,1.0,0.33
ST1010,6,4,19,6,5,3,437.0,0.25,1.0,0.75
ST1010,6,5,17,6,5,21,266.0,0.5,1.0,0.5
ST1010,6,7,20,6,7,22,115.0,0.83,1.0,0.17
ST1010,6,8,17,6,8,20,238.0,0.5,1.0,0.5
ST1010,6,9,17,6,9,21,252.0,0.5,1.0,0.5
ST1010,6,10,17,6,10,22,299.0,0.33,1.0,0.67
ST1010,6,11,18,6,11,23,277.0,0.42,1.0,0.58
ST1010,6,12,16,6,12,18,87.0,0.5,0.67,0.17
ST1010,6,12,22,6,13,4,331.0,0.33,1.0,0.67
ST1010,6,14,11,6,14,14,167.0,0.58,1.0,0.42
ST1010,6,14,18,6,14,18,46.0,0.58,0.67,0.09
ST1010,6,15,15,6,15,19,185.0,0.67,1.0,0.33
ST1010,6,16,16,6,16,21,296.0,0.33,1.0,0.67
ST1010,6,18,21,6,19,1,226.0,0.58,1.0,0.42
ST1010,6,19,16,6,19,17,92.0,0.92,1.0,0.08
ST1010,6,20,16,6,20,17,48.0,0.5,0.58,0.08
ST1010,6,21,13,6,21,15,106.0,0.83,1.0,0.17
ST1010,6,22,14,6,22,16,178.0,0.67,1.0,0.33
ST1010,6,23,17,6,23,21,241.0,0.5,1.0,0.5
ST1010,6,24,16,6,24,20,251.0,0.5,1.0,0.5
ST1010,6,25,17,6,25,21,266.0,0.42,1.0,0.58
ST1010,6,26,17,6,26,21,236.0,0.5,1.0,0.5
ST1010,6,28,11,6,28,13,129.0,0.67,1.0,0.33
ST1010,6,29,16,6,29,21,296.0,0.33,1.0,0.67
ST1010,6,30,16,6,30,20,248.0,0.5,1.0,0.5
ST1010,7,1,16,7,1,20,238.0,0.5,1.0,0.5
ST1010,7,2,17,7,2,21,250.0,0.5,1.0,0.5
ST1010,7,3,17,7,3,21,245.0,0.5,1.0,0.5
ST1010,7,5,23,7,6,2,201.0,0.67,1.0,0.33
ST1010,7,6,13,7,6,14,41.0,0.58,1.0,0.42
ST1010,7,6,15,7,6,17,80.0,1.0,1.0,0.0
ST1010,7,7,16,7,7,21,275.0,0.42,1.0,0.58
ST1010,7,8,17,7,8,21,260.0,0.5,1.0,0.5
ST1010,7,9,16,7,9,18,98.0,0.75,1.0,0.25
ST1010,7,9,21,7,10,1,205.0,0.58,1.0,0.42
ST1010,7,10,16,7,10,18,70.0,0.5,0.67,0.17
ST1010,7,10,22,7,11,3,276.0,0.42,1.0,0.58
ST1010,7,11,12,7,11,15,222.0,0.5,1.0,0.5
ST1010,7,14,16,7,14,20,238.0,0.5,1.0,0.5
ST1010,7,15,20,7,16,1,254.0,0.5,1.0,0.5
ST1010,7,16,16,7,16,21,252.0,0.5,1.0,0.5
ST1010,7,17,16,7,17,18,142.0,0.83,1.0,0.17
ST1010,7,18,16,7,18,16,21.0,0.33,0.42,0.09
ST1010,7,18,19,7,18,23,270.0,0.42,1.0,0.58
ST1010,7,21,16,7,21,19,139.0,0.5,0.92,0.42
ST1010,7,21,20,7,21,22,124.0,0.83,1.0,0.17
ST1010,7,22,17,7,22,21,245.0,0.5,1.0,0.5
ST1010,7,23,16,7,23,18,105.0,0.5,0.75,0.25
ST1010,7,23,21,7,24,2,281.0,0.42,1.0,0.58
ST1010,7,24,16,7,24,20,223.0,0.58,1.0,0.42
ST1010,7,25,21,7,26,0,204.0,0.58,1.0,0.42
ST1010,7,26,17,7,26,21,241.0,0.5,1.0,0.5
ST1010,7,27,15,7,27,19,195.0,0.58,1.0,0.42
ST1010,7,28,16,7,28,21,282.0,0.42,1.0,0.58
ST1010,7,29,17,7,29,19,125.0,0.33,0.67,0.34
ST1010,7,29,20,7,30,0,233.0,0.58,1.0,0.42
ST1010,7,30,16,7,30,16,1.0,0.5,0.5,0.0
ST1010,7,30,16,7,30,20,234.0,0.5,1.0,0.5
ST1010,7,31,16,7,31,23,417.0,0.25,1.0,0.75
ST1010,8,1,21,8,2,2,277.0,0.42,1.0,0.58
ST1010,8,2,9,8,2,10,19.0,0.83,0.92,0.09
ST1010,8,3,14,8,3,20,334.0,0.25,1.0,0.75
ST1010,8,5,17,8,5,18,88.0,0.92,1.0,0.08
ST1010,8,6,16,8,6,20,250.0,0.5,1.0,0.5
ST1010,8,7,17,8,7,18,70.0,1.0,1.0,0.0
ST1010,8,8,16,8,8,21,280.0,0.33,1.0,0.67
ST1010,8,9,13,8,9,19,328.0,0.25,1.0,0.75
ST1010,8,11,16,8,11,17,82.0,0.33,0.58,0.25
ST1010,8,11,20,8,12,2,329.0,0.25,1.0,0.75
ST1010,8,12,16,8,12,20,249.0,0.5,1.0,0.5
ST1010,8,13,16,8,13,20,251.0,0.5,1.0,0.5
ST1010,8,22,18,8,22,23,311.0,0.5,1.0,0.5
ST1010,8,25,20,8,26,0,246.0,0.67,1.0,0.33
ST1010,8,26,16,8,26,21,269.0,0.42,1.0,0.58
ST1010,8,27,16,8,27,20,244.0,0.5,1.0,0.5
ST1010,8,28,19,8,28,23,271.0,0.42,1.0,0.58
ST1010,8,29,16,8,29,20,238.0,0.58,1.0,0.42
ST1010,8,31,9,8,31,12,175.0,0.92,1.0,0.08
ST1010,8,31,15,8,31,18,137.0,0.83,1.0,0.17
ST1010,9,1,15,9,1,16,82.0,0.17,0.33,0.16
ST1010,9,1,17,9,1,17,43.0,0.25,0.33,0.08
ST1010,9,1,19,9,2,1,321.0,0.33,1.0,0.67
ST1010,9,3,8,9,3,11,206.0,0.58,1.0,0.42
ST1010,9,3,16,9,3,20,226.0,0.5,1.0,0.5
ST1034,5,8,8,5,8,8,2.0,0.5,0.5,0.0
ST1034,5,9,8,5,9,11,179.0,0.25,0.75,0.5
ST1034,5,17,8,5,17,11,230.0,0.08,0.75,0.67
ST1034,5,23,17,5,23,17,9.0,0.17,0.17,0.0
ST1034,5,24,7,5,24,10,203.0,0.17,0.5,0.33
ST1034,5,26,13,5,26,16,220.0,0.33,0.75,0.42
ST1034,5,28,17,5,28,18,109.0,0.75,1.0,0.25
ST1034,6,1,7,6,1,10,167.0,0.42,1.0,0.58
ST1034,6,1,10,6,1,10,1.0,1.0,1.0,0.0
ST1034,6,4,17,6,4,19,94.0,0.42,0.67,0.25
ST1034,6,6,6,6,6,7,74.0,0.42,0.67,0.25
ST1034,6,7,9,6,7,13,221.0,0.42,1.0,0.58
ST1034,6,13,7,6,13,8,68.0,0.25,0.5,0.25
ST1034,6,14,8,6,14,12,238.0,0.33,1.0,0.67
ST1034,6,16,16,6,16,16,25.0,0.33,0.33,0.0
ST1034,6,17,16,6,17,18,138.0,0.17,0.58,0.41
ST1034,6,20,6,6,20,8,77.0,0.25,0.5,0.25
ST1034,6,21,7,6,21,11,235.0,0.25,0.92,0.67
ST1034,6,25,7,6,25,8,76.0,0.42,0.67,0.25
ST1034,8,23,10,8,23,14,216.0,0.33,1.0,0.67
ST1034,8,29,13,8,29,14,27.0,0.58,0.67,0.09
ST1034,8,31,6,8,31,9,187.0,0.67,1.0,0.33
ST1034,9,2,16,9,2,17,52.0,0.33,0.5,0.17
ST1019,2,7,13,2,7,13,1.0,0.75,0.75,0.0
ST1019,2,7,13,2,7,13,2.0,0.75,0.83,0.08
ST1019,2,7,14,2,7,15,36.0,0.5,0.92,0.42
ST1019,2,8,7,2,8,8,25.0,0.42,0.5,0.08
ST1019,2,8,14,2,8,17,159.0,0.25,1.0,0.75
ST1019,2,9,12,2,9,13,68.0,0.92,1.0,0.08
ST1019,2,9,19,2,9,20,85.0,0.92,1.0,0.08
ST1019,2,10,12,2,10,12,34.0,0.58,0.75,0.17
ST1019,2,10,19,2,10,23,231.0,0.42,1.0,0.58
ST1019,2,11,14,2,11,18,211.0,0.42,1.0,0.58
ST1019,2,11,19,2,11,22,172.0,0.67,1.0,0.33
ST1019,2,12,15,2,12,15,0.0,0.42,0.42,0.0
ST1019,2,12,15,2,12,18,170.0,0.42,1.0,0.58
ST1019,2,12,19,2,12,22,174.0,0.67,1.0,0.33
ST1019,2,13,15,2,13,15,31.0,0.5,0.67,0.17
ST1019,2,13,19,2,13,19,27.0,0.25,0.33,0.08
ST1019,2,13,20,2,13,20,5.0,0.33,0.33,0.0
ST1019,2,13,23,2,14,2,224.0,0.33,1.0,0.67
ST1019,2,14,7,2,14,7,4.0,1.0,1.0,0.0
ST1019,2,16,12,2,16,14,108.0,0.42,0.92,0.5
ST1019,2,16,20,2,16,23,137.0,0.92,1.0,0.08
ST1019,2,17,18,2,17,22,233.0,0.25,1.0,0.75
ST1019,2,19,9,2,19,12,209.0,0.42,1.0,0.58
ST1019,2,19,20,2,19,23,170.0,0.67,1.0,0.33
ST1019,2,20,19,2,20,23,254.0,0.25,1.0,0.75
ST1019,2,21,21,2,21,23,140.0,0.75,1.0,0.25
ST1019,2,23,19,2,23,22,175.0,0.67,1.0,0.33
ST1019,2,24,13,2,24,14,47.0,0.58,0.92,0.34
ST1019,2,24,19,2,24,22,207.0,0.5,1.0,0.5
ST1019,2,25,19,2,25,23,230.0,0.33,1.0,0.67
ST1019,2,26,13,2,26,13,29.0,0.58,0.67,0.09
ST1019,2,26,19,2,26,23,230.0,0.33,1.0,0.67
ST1019,2,27,19,2,27,21,103.0,0.92,1.0,0.08
ST1019,2,28,8,2,28,12,192.0,0.5,1.0,0.5
ST1019,2,28,19,2,28,22,189.0,0.5,1.0,0.5
ST1019,3,1,19,3,1,22,177.0,0.58,1.0,0.42
ST1019,3,2,20,3,2,21,70.0,1.0,1.0,0.0
ST1019,3,3,15,3,3,15,33.0,0.5,0.67,0.17
ST1019,3,3,19,3,3,23,265.0,0.25,1.0,0.75
ST1019,3,4,20,3,4,21,81.0,0.92,1.0,0.08
ST1019,3,5,23,3,6,1,112.0,0.83,1.0,0.17
ST1019,3,6,19,3,6,23,243.0,0.25,1.0,0.75
ST1019,3,8,10,3,8,14,239.0,0.33,1.0,0.67
ST1019,3,9,18,3,9,20,152.0,0.58,1.0,0.42
ST1019,3,10,20,3,10,22,123.0,0.83,1.0,0.17
ST1019,3,12,20,3,12,22,140.0,0.75,1.0,0.25
ST1019,3,13,19,3,13,23,228.0,0.25,1.0,0.75
ST1019,3,14,8,3,14,11,187.0,0.5,1.0,0.5
ST1019,3,14,19,3,14,21,145.0,0.67,1.0,0.33
ST1019,3,16,20,3,16,22,109.0,0.83,1.0,0.17
ST1019,3,17,19,3,17,23,230.0,0.25,1.0,0.75
ST1019,3,18,19,3,18,21,106.0,0.92,1.0,0.08
ST1019,3,22,21,3,23,0,226.0,0.33,1.0,0.67
ST1019,3,24,20,3,24,23,165.0,0.67,1.0,0.33
ST1019,3,25,19,3,25,20,72.0,0.33,0.67,0.34
ST1019,3,25,22,3,26,2,261.0,0.17,1.0,0.83
ST1019,3,26,13,3,26,13,11.0,0.58,0.58,0.0
ST1019,3,26,19,3,26,21,73.0,0.17,0.58,0.41
ST1019,3,26,21,3,27,0,205.0,0.58,1.0,0.42
ST1019,3,28,21,3,29,1,239.0,0.25,1.0,0.75
ST1019,3,31,19,3,31,20,83.0,0.92,1.0,0.08
ST1019,4,1,19,4,1,21,79.0,0.92,1.0,0.08
ST1019,4,2,21,4,3,0,203.0,0.25,1.0,0.75
ST1019,4,3,18,4,3,22,209.0,0.25,1.0,0.75
ST1019,4,4,16,4,4,18,105.0,0.83,1.0,0.17
ST1019,4,8,19,4,8,22,178.0,0.5,1.0,0.5
ST1019,4,9,18,4,9,22,205.0,0.25,1.0,0.75
ST1019,4,13,23,4,14,2,177.0,0.5,1.0,0.5
ST1019,4,14,7,4,14,10,169.0,0.58,1.0,0.42
ST1019,4,14,19,4,14,21,159.0,0.58,1.0,0.42
ST1019,4,17,21,4,18,0,236.0,0.17,1.0,0.83
ST1019,4,23,20,4,23,23,214.0,0.33,1.0,0.67
ST1019,4,24,21,4,25,1,236.0,0.25,1.0,0.75
ST1019,4,28,23,4,29,1,136.0,0.75,1.0,0.25
ST1019,4,29,21,4,30,2,244.0,0.25,1.0,0.75
ST1019,4,30,12,4,30,12,11.0,0.58,0.58,0.0
ST1019,4,30,21,5,1,1,216.0,0.33,1.0,0.67
ST1019,5,1,22,5,2,3,251.0,0.25,1.0,0.75
ST1019,5,2,12,5,2,14,87.0,1.0,1.0,0.0
ST1019,5,2,18,5,2,18,27.0,0.33,0.83,0.5
ST1019,5,2,19,5,2,21,135.0,0.67,1.0,0.33
ST1019,5,4,12,5,4,13,67.0,0.75,1.0,0.25
ST1019,5,6,16,5,6,18,130.0,0.17,0.83,0.66
ST1019,5,6,19,5,6,21,101.0,0.83,1.0,0.17
ST1019,5,7,20,5,8,0,228.0,0.25,1.0,0.75
ST1019,5,8,17,5,8,17,34.0,0.58,0.67,0.09
ST1019,5,8,22,5,9,1,203.0,0.33,1.0,0.67
ST1019,5,9,12,5,9,13,63.0,0.58,0.83,0.25
ST1019,5,10,16,5,10,18,66.0,0.5,0.75,0.25
ST1019,5,11,22,5,12,2,190.0,0.5,1.0,0.5
ST1019,5,13,22,5,14,1,174.0,0.67,1.0,0.33
ST1019,5,15,5,5,15,6,89.0,0.25,0.75,0.5
ST1019,5,15,8,5,15,11,214.0,0.33,1.0,0.67
ST1019,5,18,19,5,18,22,165.0,0.5,1.0,0.5
ST1019,5,19,20,5,19,23,188.0,0.33,1.0,0.67
ST1019,5,24,15,5,24,16,29.0,0.5,0.83,0.33
ST1019,5,24,19,5,24,20,49.0,0.08,0.92,0.84
ST1019,5,24,21,5,24,21,30.0,0.42,0.92,0.5
ST1019,5,24,22,5,25,2,221.0,0.5,1.0,0.5
ST1019,5,26,11,5,26,12,79.0,0.75,1.0,0.25
ST1019,5,26,14,5,26,16,94.0,0.92,1.0,0.08
ST1019,5,27,23,5,28,1,129.0,0.83,1.0,0.17
ST1019,5,28,22,5,29,2,217.0,0.25,1.0,0.75
ST1019,5,30,1,5,30,5,216.0,0.25,1.0,0.75
ST1019,6,1,20,6,1,22,156.0,0.5,1.0,0.5
ST1019,6,2,21,6,2,23,72.0,0.92,1.0,0.08
ST1019,6,3,18,6,3,22,211.0,0.33,1.0,0.67
ST1019,6,4,18,6,4,22,256.0,0.33,1.0,0.67
ST1019,6,5,22,6,6,2,216.0,0.25,1.0,0.75
ST1019,6,6,7,6,6,10,149.0,0.58,1.0,0.42
ST1019,6,8,9,6,8,10,62.0,0.5,0.83,0.33
ST1019,6,8,23,6,9,1,138.0,0.67,1.0,0.33
ST1019,6,10,20,6,10,23,141.0,0.58,1.0,0.42
ST1019,6,11,22,6,12,2,266.0,0.25,1.0,0.75
ST1019,6,12,12,6,12,13,40.0,0.67,0.83,0.16
ST1019,6,12,22,6,13,1,169.0,0.5,1.0,0.5
ST1019,6,14,0,6,14,3,205.0,0.25,1.0,0.75
ST1019,6,15,11,6,15,12,33.0,0.67,0.92,0.25
ST1019,6,15,19,6,15,22,142.0,0.67,1.0,0.33
ST1019,6,16,18,6,16,22,215.0,0.25,1.0,0.75
ST1019,6,17,18,6,17,22,222.0,0.25,1.0,0.75
ST1019,6,18,20,6,18,22,140.0,0.58,1.0,0.42
ST1019,6,19,13,6,19,16,191.0,0.25,1.0,0.75
ST1019,6,23,21,6,24,0,157.0,0.5,1.0,0.5
ST1019,6,24,18,6,24,21,210.0,0.33,1.0,0.67
ST1019,6,25,23,6,26,2,215.0,0.25,1.0,0.75
ST1019,6,29,14,6,29,16,69.0,0.5,0.92,0.42
ST1019,6,30,8,6,30,11,182.0,0.42,1.0,0.58
ST1019,6,30,22,7,1,0,133.0,0.58,1.0,0.42
ST1019,7,2,7,7,2,8,99.0,0.25,0.75,0.5
ST1019,7,23,21,7,24,0,178.0,0.42,1.0,0.58
ST1019,7,24,17,7,24,17,25.0,0.58,0.67,0.09
ST1019,7,24,22,7,25,1,177.0,0.42,1.0,0.58
ST1019,7,26,0,7,26,1,68.0,0.92,1.0,0.08
ST1019,7,27,11,7,27,12,68.0,0.92,1.0,0.08
ST1019,7,27,16,7,27,17,42.0,0.5,0.92,0.42
ST1019,7,27,20,7,27,21,34.0,0.5,0.92,0.42
ST1019,7,27,22,7,28,1,157.0,0.5,1.0,0.5
ST1019,7,28,22,7,28,23,87.0,0.83,1.0,0.17
ST1019,7,29,20,7,29,21,58.0,1.0,1.0,0.0
ST1019,7,30,20,7,30,21,76.0,0.92,1.0,0.08
ST1019,7,31,20,7,31,21,63.0,0.92,1.0,0.08
ST1019,8,1,19,8,1,22,201.0,0.25,1.0,0.75
ST1019,8,4,19,8,4,22,168.0,0.75,1.0,0.25
ST1019,8,5,12,8,5,12,17.0,0.58,0.67,0.09
ST1019,8,5,19,8,5,23,186.0,0.33,1.0,0.67
ST1019,8,6,23,8,7,0,71.0,0.92,1.0,0.08
ST1019,8,7,22,8,8,2,212.0,0.33,1.0,0.67
ST1019,8,10,19,8,10,22,169.0,0.5,1.0,0.5
ST1019,8,11,20,8,11,21,65.0,0.92,1.0,0.08
ST1019,8,12,12,8,12,12,34.0,0.58,0.75,0.17
ST1019,8,12,22,8,13,2,195.0,0.33,1.0,0.67
ST1019,8,14,7,8,14,7,37.0,1.0,1.0,0.0
ST1019,8,15,7,8,15,10,233.0,0.17,1.0,0.83
ST1019,8,19,22,8,20,1,198.0,0.58,1.0,0.42
ST1019,8,20,7,8,20,8,58.0,1.0,1.0,0.0
ST1019,8,20,21,8,21,0,206.0,0.25,1.0,0.75
ST1019,8,21,22,8,22,1,216.0,0.25,1.0,0.75
ST1019,8,22,8,8,22,8,38.0,0.5,0.92,0.42
ST1019,8,26,13,8,26,17,245.0,0.17,1.0,0.83
ST1019,8,26,21,8,27,0,173.0,0.5,1.0,0.5
ST1019,8,27,18,8,27,21,215.0,0.25,1.0,0.75
ST1019,9,1,19,9,1,21,134.0,0.67,1.0,0.33
ST1019,9,3,23,9,4,0,117.0,0.83,1.0,0.17
ST1007,2,28,11,2,28,13,158.0,0.75,1.0,0.25
ST1007,2,28,15,2,28,16,79.0,0.42,0.5,0.08
ST1007,2,28,18,3,1,3,534.0,0.33,1.0,0.67
ST1007,3,1,13,3,1,22,553.0,0.17,1.0,0.83
ST1007,3,2,6,3,2,7,35.0,1.0,1.0,0.0
ST1007,3,2,20,3,3,3,404.0,0.5,1.0,0.5
ST1007,3,3,7,3,3,8,41.0,1.0,1.0,0.0
ST1007,3,3,21,3,4,4,389.0,0.5,1.0,0.5
ST1007,3,4,19,3,4,22,172.0,0.75,1.0,0.25
ST1007,3,5,6,3,5,7,63.0,1.0,1.0,0.0
ST1007,3,5,19,3,5,22,168.0,0.17,0.42,0.25
ST1007,3,5,23,3,6,7,532.0,0.17,1.0,0.83
ST1007,3,6,17,3,7,3,598.0,0.25,1.0,0.75
ST1007,3,7,17,3,7,19,102.0,0.25,0.42,0.17
ST1007,3,7,19,3,8,5,619.0,0.25,1.0,0.75
ST1007,3,8,9,3,8,21,739.0,0.0,1.0,1.0
ST1007,3,10,22,3,11,4,372.0,0.58,1.0,0.42
ST1007,3,11,14,3,11,15,82.0,0.33,0.42,0.09
ST1007,3,11,16,3,11,21,350.0,0.25,0.75,0.5
ST1007,3,11,22,3,12,4,399.0,0.58,1.0,0.42
ST1007,3,12,17,3,12,20,190.0,0.83,1.0,0.17
ST1007,3,13,17,3,13,20,182.0,0.83,1.0,0.17
ST1007,3,14,22,3,15,7,536.0,0.33,1.0,0.67
ST1007,3,16,16,3,16,19,201.0,0.83,1.0,0.17
ST1007,3,17,19,3,18,5,615.0,0.25,1.0,0.75
ST1007,3,18,20,3,18,22,123.0,0.33,0.58,0.25
ST1007,3,18,22,3,19,6,493.0,0.42,1.0,0.58
ST1007,3,19,18,3,19,19,63.0,0.42,0.5,0.08
ST1007,3,19,19,3,19,21,139.0,0.33,0.5,0.17
ST1007,3,19,22,3,20,6,513.0,0.33,1.0,0.67
ST1007,3,21,19,3,22,2,467.0,0.42,1.0,0.58
ST1007,3,22,11,3,22,15,222.0,0.83,1.0,0.17
ST1007,3,22,22,3,23,1,190.0,0.83,1.0,0.17
ST1007,3,23,17,3,23,20,201.0,0.83,1.0,0.17
ST1007,3,24,21,3,25,6,498.0,0.42,1.0,0.58
ST1007,3,25,12,3,25,17,321.0,0.67,1.0,0.33
ST1007,3,25,22,3,26,4,345.0,0.58,1.0,0.42
ST1007,3,26,17,3,26,19,147.0,0.5,0.67,0.17
ST1007,3,26,20,3,26,22,112.0,0.5,0.67,0.17
ST1007,3,27,13,3,27,13,25.0,0.17,0.17,0.0
ST1007,3,27,17,3,28,1,519.0,0.33,1.0,0.67
ST1007,3,28,17,3,28,19,107.0,0.42,0.58,0.16
ST1007,3,28,19,3,29,3,504.0,0.42,1.0,0.58
ST1007,3,29,10,3,29,10,39.0,0.75,0.83,0.08
ST1007,3,29,11,3,29,17,356.0,0.58,1.0,0.42
ST1007,3,30,11,3,30,11,25.0,0.83,0.83,0.0
ST1007,3,30,17,3,30,22,275.0,0.75,1.0,0.25
ST1007,3,31,21,4,1,6,580.0,0.25,1.0,0.75
ST1007,4,1,19,4,2,4,579.0,0.25,1.0,0.75
ST1007,4,2,16,4,2,18,71.0,0.42,0.5,0.08
ST1007,4,2,19,4,2,21,159.0,0.33,0.58,0.25
ST1007,4,2,21,4,3,6,487.0,0.42,1.0,0.58
ST1007,4,3,17,4,4,2,534.0,0.33,1.0,0.67
ST1007,4,4,16,4,5,1,525.0,0.33,1.0,0.67
ST1007,4,5,10,4,5,14,210.0,0.83,1.0,0.17
ST1007,4,6,2,4,6,5,192.0,0.83,1.0,0.17
ST1007,4,6,13,4,6,13,11.0,0.83,0.83,0.0
ST1007,4,6,13,4,6,16,195.0,0.83,1.0,0.17
ST1007,4,7,16,4,7,18,67.0,0.5,0.58,0.08
ST1007,4,7,21,4,8,5,457.0,0.42,1.0,0.58
ST1007,4,8,16,4,8,18,146.0,0.42,0.67,0.25
ST1007,4,9,16,4,9,16,6.0,0.42,0.42,0.0
ST1007,4,10,16,4,10,18,107.0,0.83,1.0,0.17
ST1007,4,10,18,4,10,21,149.0,0.83,1.0,0.17
ST1007,4,10,21,4,11,0,195.0,0.83,1.0,0.17
ST1007,4,11,20,4,12,5,594.0,0.17,1.0,0.83
ST1007,4,12,15,4,12,18,211.0,0.42,0.67,0.25
ST1007,4,12,20,4,13,6,605.0,0.25,1.0,0.75
ST1007,4,13,10,4,13,10,36.0,0.92,0.92,0.0
ST1007,4,13,11,4,13,14,201.0,0.75,1.0,0.25
ST1007,4,13,15,4,13,18,186.0,0.83,1.0,0.17
ST1007,4,14,16,4,14,18,114.0,0.17,0.33,0.16
ST1007,4,15,16,4,15,17,27.0,0.83,0.83,0.0
ST1007,4,15,23,4,16,1,173.0,0.83,1.0,0.17
ST1007,4,16,18,4,16,19,68.0,0.08,0.17,0.09
ST1007,4,16,20,4,16,22,71.0,0.17,0.25,0.08
ST1007,4,17,16,4,17,17,46.0,0.33,0.33,0.0
ST1007,4,17,19,4,18,6,645.0,0.08,1.0,0.92
ST1007,4,18,10,4,18,11,46.0,0.83,0.92,0.09
ST1007,4,18,15,4,18,16,90.0,0.33,0.5,0.17
ST1007,4,18,17,4,19,2,528.0,0.33,1.0,0.67
ST1007,4,19,14,4,19,16,73.0,1.0,1.0,0.0
ST1007,4,22,21,4,23,6,533.0,0.33,1.0,0.67
ST1007,4,24,11,4,24,14,194.0,0.83,1.0,0.17
ST1007,4,24,18,4,25,0,355.0,0.58,1.0,0.42
ST1007,4,25,16,4,25,20,210.0,0.83,1.0,0.17
ST1007,4,26,13,4,26,16,187.0,0.83,1.0,0.17
ST1007,4,27,13,4,27,16,167.0,0.92,1.0,0.08
ST1007,4,28,20,4,29,2,345.0,0.58,1.0,0.42
ST1007,4,29,18,4,29,22,213.0,0.83,1.0,0.17
ST1007,4,30,18,5,1,3,511.0,0.33,1.0,0.67
